중공종,공정,세부공종,표준품셈 목차,규격,단위(표준품셈 기준),산근근거(작업조 1팀당 인원 및 장비구성),기능공1,기능공2,특별인부,보통인부,장비,투입 품,표준품셈,국토부 가이드라인,평균
관부설 및 접합공사,주철관,,"6-2-1 타이튼 접합 및 부설('23, '25년 보완)",,㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 3인, 기타1 1인, 기타2 1대 기준",0.0556,0.0556,0,0.2778,0.1111,0.5,18,0,18
관부설 및 접합공사,주철관,,"6-2-2 K.P 메커니컬 접합 및 부설('23, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대 기준",0.008,0,0,0.016,0.008,0.032,125,0,125
관부설 및 접합공사,주철관,,"6-2-2 K.P 메커니컬 접합 및 부설('23, '25년 보완)",,㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대 기준",0.0588,0,0,0.1176,0.0588,0.2353,17,0,17
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),100이하,개소,"배관공(수도) 0.08인, 관경 500㎜, 배관공(수도) 0.24인 기준",0.08,0.24,0,0,500,500.32,1,0,1
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),125,개소,"배관공(수도) 0.09인, 관경 600㎜, 배관공(수도) 0.28인 기준",0.09,0.28,0,0,600,600.37,1,0,1
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),150,개소,"배관공(수도) 0.1인, 관경 700㎜, 배관공(수도) 0.32인 기준",0.1,0.32,0,0,700,700.42,1,0,1
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),200,개소,"배관공(수도) 0.12인, 관경 800㎜, 배관공(수도) 0.36인 기준",0.12,0.36,0,0,800,800.48,1,0,1
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),250,개소,"배관공(수도) 0.14인, 관경 900㎜, 배관공(수도) 0.4인 기준",0.14,0.4,0,0,900,900.54,1,0,1
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),300,개소,"배관공(수도) 0.16인, 관경 1000㎜, 배관공(수도) 0.44인 기준",0.16,0.44,0,0,1000,1000.6,1,0,1
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),350,개소,"배관공(수도) 0.18인, 관경 1100㎜, 배관공(수도) 0.48인 기준",0.18,0.48,0,0,1100,1100.66,1,0,1
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),400,개소,"배관공(수도) 0.2인, 관경 1200㎜, 배관공(수도) 0.52인 기준",0.2,0.52,0,0,1200,1200.72,1,0,1
관부설 및 접합공사,주철관,,6-2-3 관 절단('23년 보완),450,개소,배관공(수도) 0.22인 기준,0.22,0,0,0,0,0.22,1,0,1
관부설 및 접합공사,강관,,"6-3-1 부설('23, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 3인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 4인, 기타1 1인, 기타2 1대 기준",0.008,0.016,0,0.072,0.024,0.12,125,0,125
관부설 및 접합공사,강관,,"6-3-1 부설('23, '25년 보완)",,㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 3인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 4인, 기타1 1인, 기타2 1대 기준",0.0714,0.1429,0,0.6429,0.2143,1.0714,14,0,14
관부설 및 접합공사,강관,,"6-3-2 용접 접합('11, '23, '25년 보완)",관경(㎜),㎜,"용접공 1인, 용접공 2인, 용접공 3인, 용접공 4인 기준",0.008,0.072,0,0,0,0.08,125,0,125
관부설 및 접합공사,강관,,"6-3-2 용접 접합('11, '23, '25년 보완)",A종 겹치기 용접,㎜,"용접공 1인, 용접공 2인, 용접공 3인, 용접공 4인 기준",0.0909,0.8182,0,0,0,0.9091,11,0,11
관부설 및 접합공사,강관,,"6-3-2 용접 접합('11, '23, '25년 보완)",A종 베벨엔드용접,㎜,"용접공 1인, 용접공 2인, 용접공 3인, 용접공 4인 기준",0.1,0.9,0,0,0,1,10,0,10
관부설 및 접합공사,강관,,"6-3-2 용접 접합('11, '23, '25년 보완)",B종 겹치기 용접,㎜,"용접공 1인, 용접공 2인, 용접공 3인, 용접공 4인 기준",0.25,2.25,0,0,0,2.5,4,0,4
관부설 및 접합공사,강관,,"6-3-3 도장('93, '00, '11, '23년 보완)",내부도장,개소,"300350 0.27300, 400450 0.28350, 500600 0.3400, 700800 0.31450, 9001,000 0.32500, 1,1001,200 0.33600, 1,3501,500 0.35700, 1.650 0.36800, 1,800 0.37900, 2,000 0.391,000, 2,200 0.41,100, 2,400 0.411,200 기준",0,0,0,0,4.09,4.09,1,0,1
관부설 및 접합공사,강관,,"6-3-3 도장('93, '00, '11, '23년 보완)",내부도장,개소,"300350 0.07300, 400450 0.07350, 500600 0.07400, 700800 0.08450, 9001,000 0.08500, 1,1001,200 0.08600, 1,3501,500 0.09700, 1.650 0.09800, 1,800 0.09900, 2,000 0.091,000, 2,200 0.11,100, 2,400 0.11,200 기준",0,0,0,0,1.01,1.01,1,0,1
관부설 및 접합공사,강관,,"6-3-3 도장('93, '00, '11, '23년 보완)",외부도장,개소,"300 0.18300, 350 0.21350, 400 0.23400, 450 0.25450, 500 0.27500, 600 0.3600, 700 0.32700, 800 0.34800, 900 0.36900, 1,000 0.381,000, 1,100 0.41,100, 1,200 0.411,200, 1,350 0.431,350, 1,500 0.451,500, 1.650 0.461.650, 1,800 0.481,800, 2,000 0.492,000, 2,200 0.512,200, 2,400 0.532,400 기준",0,0,0,0,7,7,1,0,1
관부설 및 접합공사,강관,,"6-3-3 도장('93, '00, '11, '23년 보완)",외부도장,개소,"300 0.04300, 350 0.05350, 400 0.06400, 450 0.06450, 500 0.07500, 600 0.07600, 700 0.08700, 800 0.08800, 900 0.09900, 1,000 0.091,000, 1,100 0.11,100, 1,200 0.11,200, 1,350 0.111,350, 1,500 0.111,500, 1.650 0.111.650, 1,800 0.121,800, 2,000 0.122,000, 2,200 0.132,200, 2,400 0.132,400 기준",0,0,0,0,1.72,1.72,1,0,1
관부설 및 접합공사,강관,,6-3-4 절단('23년 보완),A종,개소,"80 0.0880, 100 0.08100, 125 0.09125, 150 0.1150, 200 0.13200, 250 0.16250, 300 0.2300, 350 0.26350, 400 0.31400, 450 0.36450, 500 0.41500, 600 0.46600 기준",0,0,0,0,2.64,2.64,1,0,1
관부설 및 접합공사,강관,,6-3-4 절단('23년 보완),관경 (㎜),개소,"80100125150200250300350400450500600 70080, 기타1 800100, 기타2 900125, 기타3 1000150, 기타4 1100200, 기타5 1200250, 기타6 1350300, 기타7 1500350, 기타8 1650400, 기타9 1800450, 기타10 2000500, 기타11 2200600, 기타12 2400600 기준",0,0,0,0,18600,18600,1,0,1
관부설 및 접합공사,강관,,6-3-4 절단('23년 보완),A종,개소,"80100125150200250300350400450500600 0.6280, 기타1 0.71100, 기타2 0.79125, 기타3 0.96150, 기타4 1.04200, 기타5 1.2250, 기타6 1.47300, 기타7 1.88350, 기타8 2.14400, 기타9 2.26450, 기타10 2.55500, 기타11 2.78600, 기타12 3.06600 기준",0,0,0,0,21.46,21.46,1,0,1
관부설 및 접합공사,강관,,6-3-4 절단('23년 보완),B종,개소,"80100125150200250300350400450500600 0.5480, 기타1 0.65100, 기타2 0.7125, 기타3 0.85150, 기타4 0.87200, 기타5 0.99250, 기타6 1.23300, 기타7 1.48350, 기타8 1.71400, 기타9 1.84450, 기타10 2.32500, 기타11 2.4600, 기타12 2.66600 기준",0,0,0,0,18.24,18.24,1,0,1
관부설 및 접합공사,P.V.C관,,"6-4-1 T.S 접합 및 부설('23, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.01,0,0,0.02,0,0.03,100,0,100
관부설 및 접합공사,P.V.C관,,"6-4-1 T.S 접합 및 부설('23, '25년 보완)",,㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.0455,0,0,0.0909,0,0.1364,22,0,22
관부설 및 접합공사,P.V.C관,,"6-4-2 고무링 접합 및 부설('23, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.01,0,0,0.02,0,0.03,100,0,100
관부설 및 접합공사,P.V.C관,,"6-4-2 고무링 접합 및 부설('23, '25년 보완)",,㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.04,0,0,0.08,0,0.12,25,0,25
관부설 및 접합공사,P.E관,,"6-5-1 조임식 접합 및 부설('23, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.0312,0,0,0.0625,0,0.0938,32,0,32
관부설 및 접합공사,P.E관,,"6-5-1 조임식 접합 및 부설('23, '25년 보완)",,㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.0455,0,0,0.0909,0,0.1364,22,0,22
관부설 및 접합공사,P.E관,,"6-5-2 밴드 접합 및 부설('23, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.01,0,0,0.02,0,0.03,100,0,100
관부설 및 접합공사,P.E관,,"6-5-2 밴드 접합 및 부설('23, '25년 보완)",,㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.0455,0,0,0.0909,0,0.1364,22,0,22
관부설 및 접합공사,P.E관,,"6-5-3 소켓융착 접합 및 부설('23년 신설, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.02,0,0,0.04,0,0.06,50,0,50
관부설 및 접합공사,P.E관,,"6-5-3 소켓융착 접합 및 부설('23년 신설, '25년 보완)",,㎜,"배관공(수도)보통인부 2인, 기타1 1인 기준",0.0435,0,0,0.087,0,0.1304,23,0,23
관부설 및 접합공사,P.E관,,"6-5-4 바트융착 접합 및 부설('23, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부 2인, 기타1 1인, 배관공(수도)보통인부 3인, 기타1 1인, 배관공(수도)보통인부 3인, 기타1 1인, 양중장비 1대 기준",0.02,0.04,0,0.16,0.02,0.24,50,0,50
관부설 및 접합공사,P.E관,,"6-5-4 바트융착 접합 및 부설('23, '25년 보완)",,㎜,"배관공(수도)보통인부 2인, 기타1 1인, 배관공(수도)보통인부 3인, 기타1 1인, 배관공(수도)보통인부 3인, 기타1 1인, 양중장비 1대 기준",0.05,0.1,0,0.4,0.05,0.6,20,0,20
관부설 및 접합공사,P.E관,,6-5-5 분기관 천공 및 접합('23년 보완),75,개소,"배관공(수도) 0.1인, 보통인부 0.05인 기준",0.1,0,0,0.05,0,0.15,1,0,1
관부설 및 접합공사,P.E관,,6-5-5 분기관 천공 및 접합('23년 보완),100,개소,"배관공(수도) 0.11인, 보통인부 0.06인 기준",0.11,0,0,0.06,0,0.17,1,0,1
관부설 및 접합공사,P.E관,,6-5-5 분기관 천공 및 접합('23년 보완),150,개소,"배관공(수도) 0.13인, 보통인부 0.06인 기준",0.13,0,0,0.06,0,0.19,1,0,1
관부설 및 접합공사,P.E관,,6-5-5 분기관 천공 및 접합('23년 보완),200,개소,"배관공(수도) 0.15인, 보통인부 0.07인 기준",0.15,0,0,0.07,0,0.22,1,0,1
관부설 및 접합공사,P.E관,,6-5-5 분기관 천공 및 접합('23년 보완),250,개소,"배관공(수도) 0.18인, 보통인부 0.09인 기준",0.18,0,0,0.09,0,0.27,1,0,1
관부설 및 접합공사,P.E관,,6-5-5 분기관 천공 및 접합('23년 보완),300,개소,"배관공(수도) 0.2인, 보통인부 0.1인 기준",0.2,0,0,0.1,0,0.3,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,"6-6-1 소켓관 부설 및 접합('23, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 3인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 4인, 기타1 1인, 기타2 1대 기준",0.004,0.008,0,0.036,0.012,0.06,250,0,250
관부설 및 접합공사,원심력 철근콘크리트관,,"6-6-1 소켓관 부설 및 접합('23, '25년 보완)",,㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 3인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 4인, 기타1 1인, 기타2 1대 기준",0.05,0.1,0,0.45,0.15,0.75,20,0,20
관부설 및 접합공사,원심력 철근콘크리트관,,"6-6-2 수밀밴드 접합 및 부설('23년, '25년 보완)",관경(㎜),㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 3인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 4인, 기타1 1인, 기타2 1대 기준",0.004,0.008,0,0.036,0.012,0.06,250,0,250
관부설 및 접합공사,원심력 철근콘크리트관,,"6-6-2 수밀밴드 접합 및 부설('23년, '25년 보완)",,㎜,"배관공(수도)보통인부양중장비 2인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 3인, 기타1 1인, 기타2 1대, 배관공(수도)보통인부양중장비 4인, 기타1 1인, 기타2 1대 기준",0.0476,0.0952,0,0.4286,0.1429,0.7143,21,0,21
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),250,개소,"배관공(수도) 0.02인, 보통인부 0.02인, 관경 900㎜, 배관공(수도) 0.11인, 보통인부 0.11인 기준",0.02,0.11,0,0.13,900,900.26,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),300,개소,"배관공(수도) 0.03인, 보통인부 0.03인, 관경 1000㎜, 배관공(수도) 0.13인, 보통인부 0.13인 기준",0.03,0.13,0,0.16,1000,1000.32,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),350,개소,"배관공(수도) 0.03인, 보통인부 0.03인, 관경 1100㎜, 배관공(수도) 0.14인, 보통인부 0.14인 기준",0.03,0.14,0,0.17,1100,1100.34,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),400,개소,"배관공(수도) 0.04인, 보통인부 0.04인, 관경 1200㎜, 배관공(수도) 0.16인, 보통인부 0.16인 기준",0.04,0.16,0,0.2,1200,1200.4,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),450,개소,"배관공(수도) 0.04인, 보통인부 0.04인, 관경 1350㎜, 배관공(수도) 0.18인, 보통인부 0.18인 기준",0.04,0.18,0,0.22,1350,1350.44,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),500,개소,"배관공(수도) 0.05인, 보통인부 0.05인, 관경 1500㎜, 배관공(수도) 0.2인, 보통인부 0.2인 기준",0.05,0.2,0,0.25,1500,1500.5,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),600,개소,"배관공(수도) 0.07인, 보통인부 0.07인, 관경 1650㎜, 배관공(수도) 0.22인, 보통인부 0.22인 기준",0.07,0.22,0,0.29,1650,1650.58,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),700,개소,"배관공(수도) 0.08인, 보통인부 0.08인, 관경 1800㎜, 배관공(수도) 0.25인, 보통인부 0.25인 기준",0.08,0.25,0,0.33,1800,1800.66,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-3 절단('23년 보완),800,개소,"배관공(수도) 0.1인, 보통인부 0.1인, 관경 2000㎜, 배관공(수도) 0.28인, 보통인부 0.28인 기준",0.1,0.28,0,0.38,2000,2000.76,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-4 천공 및 접합('23년 보완),배관공(수도) (인),개소,"500이하 0.05150, 기타1 0.07200, 기타2 0.09250, 기타3 0.12300, 500초과~900이하 0.07150, 기타1 0.09200, 기타2 0.11250, 기타3 0.13300, 900초과~1200이하 0.08150, 기타1 0.11200, 기타2 0.12250, 기타3 0.15300 기준",0,0,0,0,1.19,1.19,1,0,1
관부설 및 접합공사,원심력 철근콘크리트관,,6-6-4 천공 및 접합('23년 보완),보통인부 (인),개소,"500이하 0.05150, 기타1 0.07200, 기타2 0.09250, 기타3 0.12300, 500초과~900이하 0.07150, 기타1 0.09200, 기타2 0.11250, 기타3 0.13300, 900초과~1200이하 0.08150, 기타1 0.11200, 기타2 0.12250, 기타3 0.15300 기준",0,0,0,0,1.19,1.19,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)",500,본,"배관공(수도) 0.94인, 보통인부 0.37인, 크레인 0.71hr 기준",0.94,0,0,0.37,0.71,2.02,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)",600,본,"배관공(수도) 1.17인, 보통인부 0.47인, 크레인 0.83hr 기준",1.17,0,0,0.47,0.83,2.47,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)",700,본,"배관공(수도) 1.32인, 보통인부 0.53인, 크레인 0.92hr 기준",1.32,0,0,0.53,0.92,2.77,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)",800,본,"배관공(수도) 1.48인, 보통인부 0.59인, 크레인 1hr 기준",1.48,0,0,0.59,1,3.07,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)",900,본,"배관공(수도) 1.63인, 보통인부 0.65인, 크레인 1.09hr 기준",1.63,0,0,0.65,1.09,3.37,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)","1,000",본,"배관공(수도) 1.86인, 보통인부 0.75인, 크레인 1.21hr 기준",1.86,0,0,0.75,1.21,3.82,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)","1,100",본,"배관공(수도) 2.1인, 보통인부 0.84인, 크레인 1.34hr 기준",2.1,0,0,0.84,1.34,4.28,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)","1,200",본,"배관공(수도) 2.33인, 보통인부 0.93인, 크레인 1.46hr 기준",2.33,0,0,0.93,1.46,4.72,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)","1,350",본,"배관공(수도) 2.87인, 보통인부 1.15인, 크레인 1.76hr 기준",2.87,0,0,1.15,1.76,5.78,1,0,1
관부설 및 접합공사,기타관,,"6-7-1 PC관 부설 및 접합('10, '18, '23년 보완)","1,500",본,"배관공(수도) 3.33인, 보통인부 1.33인, 크레인 2.01hr 기준",3.33,0,0,1.33,2.01,6.67,1,0,1
관부설 및 접합공사,기타관,,"6-7-2 파형강관 부설 및 접합('10, '14, '18, '23년 보완)",250,본,"배관공(수도) 0.04인, 보통인부 0.02인, 크레인 0.12hr 기준",0.04,0,0,0.02,0.12,0.18,1,0,1
관부설 및 접합공사,기타관,,"6-7-2 파형강관 부설 및 접합('10, '14, '18, '23년 보완)",300,본,"배관공(수도) 0.06인, 보통인부 0.03인, 크레인 0.13hr 기준",0.06,0,0,0.03,0.13,0.22,1,0,1
관부설 및 접합공사,기타관,,"6-7-2 파형강관 부설 및 접합('10, '14, '18, '23년 보완)",400,본,"배관공(수도) 0.1인, 보통인부 0.05인, 크레인 0.16hr 기준",0.1,0,0,0.05,0.16,0.31,1,0,1
관부설 및 접합공사,기타관,,"6-7-2 파형강관 부설 및 접합('10, '14, '18, '23년 보완)",450,본,"배관공(수도) 0.12인, 보통인부 0.06인, 크레인 0.17hr 기준",0.12,0,0,0.06,0.17,0.35,1,0,1
관부설 및 접합공사,기타관,,"6-7-2 파형강관 부설 및 접합('10, '14, '18, '23년 보완)",500,본,"배관공(수도) 0.13인, 보통인부 0.07인, 크레인 0.18hr 기준",0.13,0,0,0.07,0.18,0.38,1,0,1
관부설 및 접합공사,기타관,,"6-7-2 파형강관 부설 및 접합('10, '14, '18, '23년 보완)",600,본,"배관공(수도) 0.17인, 보통인부 0.08인, 크레인 0.2hr 기준",0.17,0,0,0.08,0.2,0.45,1,0,1
관부설 및 접합공사,기타관,,"6-7-2 파형강관 부설 및 접합('10, '14, '18, '23년 보완)",700,본,"배관공(수도) 0.21인, 보통인부 0.1인, 크레인 0.23hr 기준",0.21,0,0,0.1,0.23,0.54,1,0,1
관부설 및 접합공사,기타관,,"6-7-2 파형강관 부설 및 접합('10, '14, '18, '23년 보완)",800,본,"배관공(수도) 0.24인, 보통인부 0.12인, 크레인 0.25hr 기준",0.24,0,0,0.12,0.25,0.61,1,0,1
